Object Type,PID,Title,Path,Label,Depth,Deleted,Date Added,Date Updated,MIME Type,Checksum,File Size (bytes),Number of Children
File,uuid:221225f5-b4da-40b8-8e5b-0416bd3b6e15,1744-859X-7-8.xml,/Collections/UNC Scholarly Publications/BioMed Central/Correlates of weapon carrying among high school students in the United States/1744-859X-7-8.xml,1744-859X-7-8.xml,4,false,2012-08-23 20:05:43,2014-05-07 09:02:23,text/xml,d740678e2f1469d6925a82f7122d37e3,127172,
File,uuid:25bfef1c-e1df-4039-9a0a-668c3cae741c,1744-859X-7-8.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Correlates of weapon carrying among high school students in the United States/1744-859X-7-8.pdf,1744-859X-7-8.pdf,4,false,2012-08-23 20:05:48,2014-05-07 15:54:52,application/pdf,2a6ad91d8281ffb06db7f4bc975204ce,263407,
Aggregate,uuid:2ba0311b-bb58-468d-b886-055bd7d8b427,Correlates of weapon carrying among high school students in the United States,/Collections/UNC Scholarly Publications/BioMed Central/Correlates of weapon carrying among high school students in the United States,Correlates of weapon carrying among high school students in the United States,3,false,2012-08-23 20:05:38,2012-10-03 10:20:13,,,,2
File,uuid:e6128719-5c52-4f80-81ba-b223b265ffd0,1475-2891-13-1.xml,/Collections/UNC Scholarly Publications/BioMed Central/Farmersø market use is associated with fruit and vegetable consumption in diverse southern rural communities/1475-2891-13-1.xml,1475-2891-13-1.xml,4,false,2014-01-25 12:38:14,2014-05-07 09:18:21,text/xml,2382452a559a97555615c1f2e6883aa4,115349,
File,uuid:61ac9c24-6dcd-4fac-89b2-83ddf6533ec1,1475-2891-13-1.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Farmersø market use is associated with fruit and vegetable consumption in diverse southern rural communities/1475-2891-13-1.pdf,1475-2891-13-1.pdf,4,false,2014-01-25 12:38:17,2014-05-07 18:17:13,application/pdf,adc5bb77444982125324d9101b4504e8,226772,
Aggregate,uuid:2c27791c-ffa6-4d7a-ac47-656241334c6c,Farmersø market use is associated with fruit and vegetable consumption in diverse southern rural communities,/Collections/UNC Scholarly Publications/BioMed Central/Farmersø market use is associated with fruit and vegetable consumption in diverse southern rural communities,Farmersø market use is associated with fruit and vegetable consumption in diverse southern rural communities,3,false,2014-01-25 12:38:11,2014-01-25 12:38:11,,,,2
File,uuid:323483ce-ca7a-42ce-8521-3f27d1103d11,1742-5573-4-4.xml,/Collections/UNC Scholarly Publications/BioMed Central/Power for tests of interaction:  effect of raising the Type I error rate/1742-5573-4-4.xml,1742-5573-4-4.xml,4,false,2012-08-23 21:16:50,2014-05-07 09:04:40,text/xml,eaa16ae709df3d86291d26e38e498d9d,85963,
File,uuid:b7a2bfc2-f769-4eb7-837a-08af0fa18769,1742-5573-4-4.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Power for tests of interaction:  effect of raising the Type I error rate/1742-5573-4-4.pdf,1742-5573-4-4.pdf,4,false,2012-08-23 21:16:55,2014-05-07 15:58:03,application/pdf,14034f6730de354fd3060d2787191774,281238,
Aggregate,uuid:2c5788fe-25aa-4c9d-876a-ec1ea2ecb0ed,Power for tests of interaction:  effect of raising the Type I error rate,/Collections/UNC Scholarly Publications/BioMed Central/Power for tests of interaction:  effect of raising the Type I error rate,Power for tests of interaction:  effect of raising the Type I error rate,3,false,2012-08-23 21:16:46,2012-10-15 11:34:01,,,,2
File,uuid:334b2f23-7779-43b9-a56f-a4a3a2a5075e,gb-2009-10-5-r55.xml,/Collections/UNC Scholarly Publications/BioMed Central/Multi-tissue coexpression networks reveal unexpected subnetworks associated with disease/gb-2009-10-5-r55.xml,gb-2009-10-5-r55.xml,4,false,2012-08-23 19:04:16,2014-05-07 08:56:35,text/xml,cdfa4ff628f9edd015c6091f5e04da8d,170451,
File,uuid:bea5ce5c-89e9-4bea-841e-ce8fe5027863,gb-2009-10-5-r55.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Multi-tissue coexpression networks reveal unexpected subnetworks associated with disease/gb-2009-10-5-r55.pdf,gb-2009-10-5-r55.pdf,4,false,2012-08-23 19:04:23,2014-05-07 15:47:53,application/pdf,c02560b1099a6be851e1392873529323,2031067,
File,uuid:ed8a7800-aa5c-426b-a3e9-a459c0a8da6b,(a),/Collections/UNC Scholarly Publications/BioMed Central/Multi-tissue coexpression networks reveal unexpected subnetworks associated with disease/(a),(a),4,false,2012-08-23 19:04:34,2012-08-23 21:04:06,application/pdf,1b4cef75b641bb1cbce5713cea8984fa,5994331,
Aggregate,uuid:2c77574f-ae11-4682-94e6-b5bc8fda78be,Multi-tissue coexpression networks reveal unexpected subnetworks associated with disease,/Collections/UNC Scholarly Publications/BioMed Central/Multi-tissue coexpression networks reveal unexpected subnetworks associated with disease,Multi-tissue coexpression networks reveal unexpected subnetworks associated with disease,3,false,2012-08-23 19:04:12,2012-10-22 13:53:32,,,,3
File,uuid:a6bece2c-81cd-4797-8c27-39dcaeabaf9d,1476-072X-10-54.xml,/Collections/UNC Scholarly Publications/BioMed Central/Adjusting for sampling variability in sparse data: geostatistical approaches to disease mapping/1476-072X-10-54.xml,1476-072X-10-54.xml,4,false,2012-08-23 14:58:48,2014-05-07 08:48:13,text/xml,176b71bbe7381ce1b7d38d5b53d20443,137778,
File,uuid:3f2d5042-87ee-46e5-9700-d160a6d5582e,1476-072X-10-54.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Adjusting for sampling variability in sparse data: geostatistical approaches to disease mapping/1476-072X-10-54.pdf,1476-072X-10-54.pdf,4,false,2012-08-23 14:58:55,2014-05-07 15:36:45,application/pdf,0f3a212e52bbb04c33a964a1fa59708a,1239990,
Aggregate,uuid:2c7a3e0f-32d1-4ee7-ae7d-0185905f56bb,Adjusting for sampling variability in sparse data: geostatistical approaches to disease mapping,/Collections/UNC Scholarly Publications/BioMed Central/Adjusting for sampling variability in sparse data: geostatistical approaches to disease mapping,Adjusting for sampling variability in sparse data: geostatistical approaches to disease mapping,3,false,2012-08-23 14:58:43,2012-10-02 17:47:39,,,,2
File,uuid:1be14f11-fb2f-48cd-accd-d5875e47e763,1756-8935-5-7.xml,/Collections/UNC Scholarly Publications/BioMed Central/A unified phylogeny-based nomenclature for histone variants/1756-8935-5-7.xml,1756-8935-5-7.xml,4,false,2012-08-23 13:32:20,2014-05-07 08:41:42,text/xml,8f5ebf4dd2126ba176a88ed3679571ec,153154,
File,uuid:847253a0-d4bf-4075-9ebf-06eaf20ebec2,1756-8935-5-7.pdf,/Collections/UNC Scholarly Publications/BioMed Central/A unified phylogeny-based nomenclature for histone variants/1756-8935-5-7.pdf,1756-8935-5-7.pdf,4,false,2012-08-23 13:32:27,2014-05-07 15:28:41,application/pdf,d8f7cb7b9a8ea01ef4fd761ca7a9a1db,764521,
Aggregate,uuid:2ce6bf84-677c-4801-87eb-45f15fa1f971,A unified phylogeny-based nomenclature for histone variants,/Collections/UNC Scholarly Publications/BioMed Central/A unified phylogeny-based nomenclature for histone variants,A unified phylogeny-based nomenclature for histone variants,3,false,2012-08-23 13:32:16,2012-09-27 14:36:46,,,,2
File,uuid:89b62693-2551-458d-b003-92d7cf5e89d7,1687-6180-2010-375171.xml,/Collections/UNC Scholarly Publications/BioMed Central/Attenuation Analysis of Lamb Waves Using the Chirplet Transform/1687-6180-2010-375171.xml,1687-6180-2010-375171.xml,4,false,2012-08-23 17:34:31,2014-05-07 08:55:30,text/xml,5a7a0278444d7edcf7137f0dbfc19396,50831,
File,uuid:6bff0527-581d-4d71-84a3-1f15c311de04,1687-6180-2010-375171.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Attenuation Analysis of Lamb Waves Using the Chirplet Transform/1687-6180-2010-375171.pdf,1687-6180-2010-375171.pdf,4,false,2012-08-23 17:34:37,2014-05-07 15:44:40,application/pdf,31431fedecff2abbbf9766f65b3a5412,743152,
Aggregate,uuid:2cf5b98b-f094-4fa1-a614-33499c297ddd,Attenuation Analysis of Lamb Waves Using the Chirplet Transform,/Collections/UNC Scholarly Publications/BioMed Central/Attenuation Analysis of Lamb Waves Using the Chirplet Transform,Attenuation Analysis of Lamb Waves Using the Chirplet Transform,3,false,2012-08-23 17:34:27,2012-10-22 09:13:36,,,,2
Aggregate,uuid:2d1323e5-3292-4c04-a34b-dd3d65bdb3d8,"Comparison of serum, EDTA plasma and P100 plasma for luminex-based biomarker multiplex assays in patients with chronic obstructive pulmonary disease in the SPIROMICS study","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of serum, EDTA plasma and P100 plasma for luminex-based biomarker multiplex assays in patients with chronic obstructive pulmonary disease in the SPIROMICS study",,3,false,2015-08-26 19:13:30,2015-08-26 19:13:30,,,,4
File,uuid:b78a9970-a871-44b5-9755-17b5f0f4cedb,"Analytes measured in this manuscript. The analytes are listed in alphabetical order by abbreviation, which corresponds when possible to the official gene symbol for the analyte that is being measured. Alternate identifications (ID) are provided becau","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of serum, EDTA plasma and P100 plasma for luminex-based biomarker multiplex assays in patients with chronic obstructive pulmonary disease in the SPIROMICS study/Analytes measured in this manuscript. The analytes are listed in alphabetical order by abbreviation, which corresponds when possible to the official gene symbol for the analyte that is being measured. Alternate identifications (ID) are provided becau","Analytes measured in this manuscript. The analytes are listed in alphabetical order by abbreviation, which corresponds when possible to the official gene symbol for the analyte that is being measured. Alternate identifications (ID) are provided becau",4,false,2015-08-26 19:14:25,2015-08-27 12:53:10,application/vnd.openxmlformats-officedocument.wordprocessingml.document,4fd5d88586d225998f1219d600f6ad04,29708,
File,uuid:bbd87d8e-8f83-4093-8565-cdcb6d09d9ca,1479-5876-12-9.pdf,"/Collections/UNC Scholarly Publications/BioMed Central/Comparison of serum, EDTA plasma and P100 plasma for luminex-based biomarker multiplex assays in patients with chronic obstructive pulmonary disease in the SPIROMICS study/1479-5876-12-9.pdf",1479-5876-12-9.pdf,4,false,2015-08-26 19:14:05,2015-08-27 12:51:36,application/pdf,ef9dafbee1df87227db2ed3d7b0c0c9a,494106,
File,uuid:ad55b398-f007-45cb-b0a4-678a579be43b,"Plot of measured levels for each analyte and blood sample type for 24 subjects. Plots of the measured levels for all analytes in the three blood sample types. Mean expression levels are displayed as a solid line. Where applicable, the LLOQ is display","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of serum, EDTA plasma and P100 plasma for luminex-based biomarker multiplex assays in patients with chronic obstructive pulmonary disease in the SPIROMICS study/Plot of measured levels for each analyte and blood sample type for 24 subjects. Plots of the measured levels for all analytes in the three blood sample types. Mean expression levels are displayed as a solid line. Where applicable, the LLOQ is display","Plot of measured levels for each analyte and blood sample type for 24 subjects. Plots of the measured levels for all analytes in the three blood sample types. Mean expression levels are displayed as a solid line. Where applicable, the LLOQ is display",4,false,2015-08-26 19:13:53,2015-08-27 14:32:20,application/pdf,7964ca5f87bd9866a2f34f63586f8a44,555764,
File,uuid:2ab4759a-5aa5-4ec2-bab4-71bbc72775c1,"Analyte performance in serum, EDTA plasma (EDTA), and 100 plasma (P100) for 24 subjects. The analytes are arranged by their organization on the various multiplex assays (plex; column 1) as conducted by Myriad-RBM. LLOQ?=?lower limit of quantification","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of serum, EDTA plasma and P100 plasma for luminex-based biomarker multiplex assays in patients with chronic obstructive pulmonary disease in the SPIROMICS study/Analyte performance in serum, EDTA plasma (EDTA), and 100 plasma (P100) for 24 subjects. The analytes are arranged by their organization on the various multiplex assays (plex; column 1) as conducted by Myriad-RBM. LLOQ?=?lower limit of quantification","Analyte performance in serum, EDTA plasma (EDTA), and 100 plasma (P100) for 24 subjects. The analytes are arranged by their organization on the various multiplex assays (plex; column 1) as conducted by Myriad-RBM. LLOQ?=?lower limit of quantification",4,false,2015-08-26 19:14:53,2015-08-27 12:54:26,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7b004195890f655ceb07980ee1d93792,76717,
File,uuid:3ec1c1d1-2d34-45da-be51-c676569b7863,1743-422X-10-74.xml,/Collections/UNC Scholarly Publications/BioMed Central/A survey of ex vivo\/in vitro transduction efficiency of mammalian primary cells and cell lines with Nine natural adeno-associated virus (AAV1-9) and one engineered adeno-associated virus serotype/1743-422X-10-74.xml,1743-422X-10-74.xml,4,false,2013-03-25 04:07:37,2014-05-07 09:12:57,text/xml,6c460c403c1a73bee11b5def22b68ee3,87691,
File,uuid:4ca7dc09-1c71-474d-8bb8-1d618d77ea72,1743-422X-10-74.pdf,/Collections/UNC Scholarly Publications/BioMed Central/A survey of ex vivo\/in vitro transduction efficiency of mammalian primary cells and cell lines with Nine natural adeno-associated virus (AAV1-9) and one engineered adeno-associated virus serotype/1743-422X-10-74.pdf,1743-422X-10-74.pdf,4,false,2013-03-25 04:07:39,2014-05-07 17:21:38,application/pdf,911bc13872be984479612adb234e0d51,841409,
Aggregate,uuid:2d494ca8-45b7-4fa8-adb7-656ed676f4ee,A survey of ex vivo/in vitro transduction efficiency of mammalian primary cells and cell lines with Nine natural adeno-associated virus (AAV1-9) and one engineered adeno-associated virus serotype,/Collections/UNC Scholarly Publications/BioMed Central/A survey of ex vivo\/in vitro transduction efficiency of mammalian primary cells and cell lines with Nine natural adeno-associated virus (AAV1-9) and one engineered adeno-associated virus serotype,A survey of ex vivo/in vitro transduction efficiency of mammalian primary cells and cell lines with Nine natural adeno-associated virus (AAV1-9) and one engineered adeno-associated virus serotype,3,false,2013-03-25 04:07:35,2013-03-25 04:07:35,,,,2
File,uuid:217f1599-d430-4519-9ab8-9fd46dd186c0,1472-6963-10-256.xml,/Collections/UNC Scholarly Publications/BioMed Central/Variation in use of surveillance colonoscopy among colorectal cancer survivors in the United States/1472-6963-10-256.xml,1472-6963-10-256.xml,4,false,2012-08-23 17:20:16,2014-05-07 08:54:37,text/xml,dbfa8abb28103835e59d858981adcf8c,86942,
File,uuid:f230fb5b-2a9a-440c-9e1c-aee4ff45605e,1472-6963-10-256.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Variation in use of surveillance colonoscopy among colorectal cancer survivors in the United States/1472-6963-10-256.pdf,1472-6963-10-256.pdf,4,false,2012-08-23 17:20:22,2014-05-07 15:43:51,application/pdf,d99d837612394b0637efd64787785077,260687,
Aggregate,uuid:2dade27f-d7bc-4568-bfa5-66a8d4554f15,Variation in use of surveillance colonoscopy among colorectal cancer survivors in the United States,/Collections/UNC Scholarly Publications/BioMed Central/Variation in use of surveillance colonoscopy among colorectal cancer survivors in the United States,Variation in use of surveillance colonoscopy among colorectal cancer survivors in the United States,3,false,2012-08-23 17:20:07,2012-10-22 17:13:49,,,,2
File,uuid:5079b589-0fba-4b1e-94c7-05be48ffe093,1472-6874-11-41.xml,/Collections/UNC Scholarly Publications/BioMed Central/It's all about the children: a participant-driven photo-elicitation study of Mexican-origin mothers' food choices/1472-6874-11-41.xml,1472-6874-11-41.xml,4,false,2012-08-23 15:13:39,2014-05-07 08:48:50,text/xml,4cc3dd4cfcd8d9af7743d6ea0fc7f127,115026,
File,uuid:cb071ebe-912d-423f-80d9-b5e3463e9051,1472-6874-11-41.pdf,/Collections/UNC Scholarly Publications/BioMed Central/It's all about the children: a participant-driven photo-elicitation study of Mexican-origin mothers' food choices/1472-6874-11-41.pdf,1472-6874-11-41.pdf,4,false,2012-08-23 15:13:44,2014-05-07 15:37:45,application/pdf,0470a79121abb4690056ca2466918896,1138939,
Aggregate,uuid:2dae79cc-6c10-41dc-ac22-14928413f1bc,It's all about the children: a participant-driven photo-elicitation study of Mexican-origin mothers' food choices,/Collections/UNC Scholarly Publications/BioMed Central/It's all about the children: a participant-driven photo-elicitation study of Mexican-origin mothers' food choices,It's all about the children: a participant-driven photo-elicitation study of Mexican-origin mothers' food choices,3,false,2012-08-23 15:13:30,2012-10-23 14:26:50,,,,2
File,uuid:231631bd-9b6e-4aa0-9715-d3f5ee7b933a,gb-2007-8-5-r76.xml,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76.xml,gb-2007-8-5-r76.xml,4,false,2012-09-06 01:53:37,2014-05-07 09:08:18,text/xml,d66e886122b03b76102cf4750728cb6c,228535,
File,uuid:6f4b75fe-702d-4eb8-a7cc-e200ce8d5765,gb-2007-8-5-r76.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76.pdf,gb-2007-8-5-r76.pdf,4,false,2012-09-06 01:53:43,2014-05-07 16:06:23,application/pdf,f22c54a344761326c2af7fa6a99e47b8,3151475,
File,uuid:82f954f2-8740-4f37-ae2c-0f011bb6d3ea,GSEA of ten murine classes versus clinical ER status and HER2 status in ER negative patients.,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/GSEA of ten murine classes versus clinical ER status and HER2 status in ER negative patients.,GSEA of ten murine classes versus clinical ER status and HER2 status in ER negative patients.,4,false,2012-09-06 01:53:50,2014-05-07 23:11:51,application/msword,b5e2c6b92399b5dc5ec6f0be2fd96ddb,52224,
File,uuid:8bd7f5ff-f281-461f-b692-d1d77e240940,Complete mouse models cluster diagram using the 866 gene murine intrinsic gene list.,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/Complete mouse models cluster diagram using the 866 gene murine intrinsic gene list.,Complete mouse models cluster diagram using the 866 gene murine intrinsic gene list.,4,false,2012-09-06 01:53:55,2014-05-07 16:03:34,application/pdf,b563c7355f963d39c6a44775df2822a9,953928,
File,uuid:e53c75c9-13ef-48a9-a92c-b44a24da1763,"Mouse tumor and normal sample associated data including source, transgene and promoter information.","/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/Mouse tumor and normal sample associated data including source, transgene and promoter information.","Mouse tumor and normal sample associated data including source, transgene and promoter information.",4,false,2012-09-06 01:54:01,2014-05-08 24:13:07,application/vnd.ms-excel,095315a8e640a7aa5b7cd63c440409c8,55296,
File,uuid:6c97fde2-a849-4c8c-9fff-da652f2012c8,"This analysis was used to determine a human samples subtype (basal-like, luminal, HER2+/ER-, and so on), which was then used the various SAM and GSEA analyses. Samples are colored according to their subtype: red = basal-like, blue = luminal, pink =","/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/This analysis was used to determine a human samples subtype (basal-like, luminal, HER2+\/ER-, and so on), which was then used the various SAM and GSEA analyses. Samples are colored according to their subtype: red = basal-like, blue = luminal, pink =","This analysis was used to determine a human samples subtype (basal-like, luminal, HER2+/ER-, and so on), which was then used the various SAM and GSEA analyses. Samples are colored according to their subtype: red = basal-like, blue = luminal, pink =",4,false,2012-09-06 01:54:09,2014-05-07 16:04:15,application/pdf,89f9fa182bc16078a75ab52fa8630b59,1417530,
File,uuid:d1772d2f-c676-45cd-98e8-7268d383ab05,"This unsupervised cluster analysis is based upon the orthologous gene overlap between the human and mouse microarrays, and then we selected for the subset of genes that varied three-fold or more on three or more arrays.","/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/This unsupervised cluster analysis is based upon the orthologous gene overlap between the human and mouse microarrays, and then we selected for the subset of genes that varied three-fold or more on three or more arrays.","This unsupervised cluster analysis is based upon the orthologous gene overlap between the human and mouse microarrays, and then we selected for the subset of genes that varied three-fold or more on three or more arrays.",4,false,2012-09-06 01:54:17,2014-05-07 16:06:45,application/pdf,cbef0e0ee720ed6c181f8ba5143a3efe,5678808,
File,uuid:d9ef6be4-3195-4f9a-adfc-e31336892473,GSEA of murine pathway models versus clinical ER status and HER2 status in ER negative patients.,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/GSEA of murine pathway models versus clinical ER status and HER2 status in ER negative patients.,GSEA of murine pathway models versus clinical ER status and HER2 status in ER negative patients.,4,false,2012-09-06 01:54:24,2014-05-07 23:11:53,application/msword,eaf21f3bfac54a62fee584bb5ea7147b,50688,
File,uuid:0c6cc0af-63b4-4be2-a6ab-dcfac52f92cf,(a),/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/(a),(a),4,false,2012-09-06 01:54:29,2014-05-07 16:04:43,application/pdf,62cd3d3a795c228f8af3196c0819c212,4843134,
File,uuid:bbe305bf-5d12-413e-a2f2-1c7cbc881192,"Samples are colored according to mouse model from which they were derived, and the genes were selected using a variation filter of three-fold or more on three or more samples.","/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/Samples are colored according to mouse model from which they were derived, and the genes were selected using a variation filter of three-fold or more on three or more samples.","Samples are colored according to mouse model from which they were derived, and the genes were selected using a variation filter of three-fold or more on three or more samples.",4,false,2012-09-06 01:54:37,2014-05-07 16:04:07,application/pdf,2e3aca3b5bd336c14491ab579116d952,4290135,
File,uuid:2c2bfdf0-3fad-439f-8fd9-84fc3e5f9936,Histological characterization of six different human 'claudin-low' tumors using hematoxylin and eosin sections.,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/Histological characterization of six different human 'claudin-low' tumors using hematoxylin and eosin sections.,Histological characterization of six different human 'claudin-low' tumors using hematoxylin and eosin sections.,4,false,2012-09-06 01:54:47,2012-09-06 01:58:44,image/tiff,b9767b1614c852c74afd1f1e813911a0,7148126,
File,uuid:453162ce-2c79-47eb-a322-7798aa4db4c8,GSEA of murine pathway models versus five human subtypes.,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/GSEA of murine pathway models versus five human subtypes.,GSEA of murine pathway models versus five human subtypes.,4,false,2012-09-06 01:54:56,2014-05-07 23:12:06,application/msword,bf4589f741960e57ff8866f79987f0f8,50176,
Aggregate,uuid:2dfbd800-ce84-4085-a707-b5478a2402d6,Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors,Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors,3,false,2012-09-06 01:53:33,2012-10-23 14:29:04,,,,12
File,uuid:8afaeb28-7057-4625-a2ec-39510e3b81b8,1471-2334-6-138.xml,/Collections/UNC Scholarly Publications/BioMed Central/Efficacy and clinical effectiveness of influenza vaccines in HIV-infected individuals: a meta-analysis/1471-2334-6-138.xml,1471-2334-6-138.xml,4,false,2012-09-05 10:21:43,2014-05-07 08:48:58,text/xml,cd4273be71e315f25bd65755b3337385,76180,
File,uuid:c1525d83-4eda-49e1-a5b4-ea0b158b6226,1471-2334-6-138.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Efficacy and clinical effectiveness of influenza vaccines in HIV-infected individuals: a meta-analysis/1471-2334-6-138.pdf,1471-2334-6-138.pdf,4,false,2012-09-05 10:21:48,2014-05-07 15:35:37,application/pdf,3ffccf1dbab319c5ea2f1ca8cad19e6c,259078,
Aggregate,uuid:2e619250-74c0-440f-8eb0-199e228142d0,Efficacy and clinical effectiveness of influenza vaccines in HIV-infected individuals: a meta-analysis,/Collections/UNC Scholarly Publications/BioMed Central/Efficacy and clinical effectiveness of influenza vaccines in HIV-infected individuals: a meta-analysis,Efficacy and clinical effectiveness of influenza vaccines in HIV-infected individuals: a meta-analysis,3,false,2012-09-05 10:21:40,2012-10-08 09:30:22,,,,2
File,uuid:4693846a-5ac2-4a06-bdc1-06ffc57831d3,1743-7075-2-2.xml,/Collections/UNC Scholarly Publications/BioMed Central/An evaluation of the metabolic syndrome in the HyperGEN study/1743-7075-2-2.xml,1743-7075-2-2.xml,4,false,2012-09-05 11:02:22,2014-05-07 08:43:11,text/xml,d9837d5246c2afc4b32f027162a82e75,178528,
File,uuid:acaf7533-6ff1-40e0-a161-18018d640f1a,1743-7075-2-2.pdf,/Collections/UNC Scholarly Publications/BioMed Central/An evaluation of the metabolic syndrome in the HyperGEN study/1743-7075-2-2.pdf,1743-7075-2-2.pdf,4,false,2012-09-05 11:02:28,2014-05-07 15:35:28,application/pdf,fb92a01b9193739f9011d49bc76249c8,295780,
File,uuid:5676f157-bd95-4f04-a118-9bc94a754d35,Table 4. This table contains information on factor loadings result of FA with and without rotation performed on 11 risk factors,/Collections/UNC Scholarly Publications/BioMed Central/An evaluation of the metabolic syndrome in the HyperGEN study/Table 4. This table contains information on factor loadings result of FA with and without rotation performed on 11 risk factors,Table 4. This table contains information on factor loadings result of FA with and without rotation performed on 11 risk factors,4,false,2012-09-05 11:02:34,2014-05-07 15:35:31,application/pdf,353983f373def90f36afb963321bf0d5,83221,
Aggregate,uuid:2e901f51-7774-4c66-a94c-f1619c788eae,An evaluation of the metabolic syndrome in the HyperGEN study,/Collections/UNC Scholarly Publications/BioMed Central/An evaluation of the metabolic syndrome in the HyperGEN study,An evaluation of the metabolic syndrome in the HyperGEN study,3,false,2012-09-05 11:02:19,2012-09-27 17:11:41,,,,3
File,uuid:95c7380f-54ca-469b-84af-bf48159d22c5,1476-5918-7-5.xml,"/Collections/UNC Scholarly Publications/BioMed Central/Adolescents with metabolic syndrome have a history of low fitness 
and physical activity levels/1476-5918-7-5.xml",1476-5918-7-5.xml,4,false,2012-08-23 20:20:38,2014-05-07 09:03:22,text/xml,714ae18df49cf44435d1e67fd841e670,88959,
File,uuid:02b4f77c-0889-4858-9f72-6a9b0a1bb0cf,1476-5918-7-5.pdf,"/Collections/UNC Scholarly Publications/BioMed Central/Adolescents with metabolic syndrome have a history of low fitness 
and physical activity levels/1476-5918-7-5.pdf",1476-5918-7-5.pdf,4,false,2012-08-23 20:20:45,2014-05-07 15:55:16,application/pdf,834dd14d58d51dbb5446eba668134413,287939,
Aggregate,uuid:2e9a5774-9cb5-48ed-9b75-48792bee8f70,"Adolescents with metabolic syndrome have a history of low fitness 
and physical activity levels","/Collections/UNC Scholarly Publications/BioMed Central/Adolescents with metabolic syndrome have a history of low fitness 
and physical activity levels",Adolescents with metabolic syndrome have a history of low fitness  and physical activity levels,3,false,2012-08-23 20:20:34,2012-09-27 16:42:23,,,,2
File,uuid:2b6d7d11-e025-4809-9022-867ba7a8920e,1471-2334-12-67.xml,"/Collections/UNC Scholarly Publications/BioMed Central/Bacterial infections in Lilongwe, Malawi: aetiology and antibiotic resistance/1471-2334-12-67.xml",1471-2334-12-67.xml,4,false,2012-08-23 13:50:56,2014-05-07 08:44:23,text/xml,64c1df754162f82bd450747a3802de79,79285,
File,uuid:3850b090-2359-4c9b-9502-ebcd4009485d,1471-2334-12-67.pdf,"/Collections/UNC Scholarly Publications/BioMed Central/Bacterial infections in Lilongwe, Malawi: aetiology and antibiotic resistance/1471-2334-12-67.pdf",1471-2334-12-67.pdf,4,false,2012-08-23 13:51:02,2014-05-07 15:31:26,application/pdf,28d73ebe7634e9506bd93f430f052dab,218420,
Aggregate,uuid:2e9e4e9f-4847-430f-b175-d04458be869c,"Bacterial infections in Lilongwe, Malawi: aetiology and antibiotic resistance","/Collections/UNC Scholarly Publications/BioMed Central/Bacterial infections in Lilongwe, Malawi: aetiology and antibiotic resistance","Bacterial infections in Lilongwe, Malawi: aetiology and antibiotic resistance",3,false,2012-08-23 13:50:46,2012-10-23 15:51:33,,,,2
File,uuid:03569c66-8276-44b1-8df0-a09f67d1d646,1471-2261-6-7.xml,/Collections/UNC Scholarly Publications/BioMed Central/The reliability of the ankle-brachial index in the Atherosclerosis Risk in Communities (ARIC) study and the NHLBI Family Heart Study (FHS)/1471-2261-6-7.xml,1471-2261-6-7.xml,4,false,2012-09-05 10:26:28,2014-05-07 08:47:11,text/xml,38d93141f3499871deffead1bb8a5023,165047,
